data,Está de acordo com o termo?,1. Selecione seu gênero,2. Qual a sua idade?,3. Qual o seu curso?,4. Em qual ano do curso está?,"1. Visibilidade do estado do sistema - O design deve sempre manter os usuários informados sobre o que está acontecendo, utilizando feedback apropriado em um período de tempo razoável [Em processos de múltiplas etapas, o sistema exibe em qual etapa o usuário se encontra]","1. Visibilidade do estado do sistema - O design deve sempre manter os usuários informados sobre o que está acontecendo, utilizando feedback apropriado em um período de tempo razoável [O sistema mantém os usuários informados sobre o que está acontecendo em tempo hábil]","1. Visibilidade do estado do sistema - O design deve sempre manter os usuários informados sobre o que está acontecendo, utilizando feedback apropriado em um período de tempo razoável [Os ícones presentes nos sistemas são facilmente e corretamente reconhecíveis]","2. Correspondência entre o sistema e o mundo real- O design deve se expressar na língua do usuário. Deve seguir as convenções do mundo real, fazendo com que as informações apareçam em uma ordem natural e lógica. [O sistema utiliza jargão interno familiar ao usuário alvo]","2. Correspondência entre o sistema e o mundo real- O design deve se expressar na língua do usuário. Deve seguir as convenções do mundo real, fazendo com que as informações apareçam em uma ordem natural e lógica. [Os ícones presentes nos sistemas são facilmente e corretamente reconhecíveis]","2. Correspondência entre o sistema e o mundo real- O design deve se expressar na língua do usuário. Deve seguir as convenções do mundo real, fazendo com que as informações apareçam em uma ordem natural e lógica. [O sistema evita com que o usuário sinta necessidade de consultar o dicionário frequentemente]","2. Correspondência entre o sistema e o mundo real- O design deve se expressar na língua do usuário. Deve seguir as convenções do mundo real, fazendo com que as informações apareçam em uma ordem natural e lógica. [O sistema usa termos, conceitos e fluxos que são familiares para os usuários]","3. Controle e liberdade do usuário- Os usuários frequentemente realizam ações por engano. É preciso uma ""saída de emergência"" claramente marcada para deixar a ação indesejada sem ter que passar por um processo extenso. [O sistema oferece uma forma de desfazer ações ou sair de uma situação indesejada facilmente]","3. Controle e liberdade do usuário- Os usuários frequentemente realizam ações por engano. É preciso uma ""saída de emergência"" claramente marcada para deixar a ação indesejada sem ter que passar por um processo extenso. [As formas apresentadas de desfazer e sair de situações estão claramente marcadas]","4. Consistência e padrões- Usuários não devem ter que se perguntar se palavras, situações e ações diferentes significam a mesma coisa. Siga convenções da plataforma e da indústria. [O sistema segue padrões consistentes]","4. Consistência e padrões- Usuários não devem ter que se perguntar se palavras, situações e ações diferentes significam a mesma coisa. Siga convenções da plataforma e da indústria. [O sistema utiliza os mesmos termos e ações para funções similares]","5. Prevenção de erros- Boas mensagens de erro são importantes, mas os melhores designs previnem problemas de acontecerem primeiro. [O sistema previne erros antes que eles aconteçam, com validações ou avisos]","5. Prevenção de erros- Boas mensagens de erro são importantes, mas os melhores designs previnem problemas de acontecerem primeiro. [O sistema permite que o usuário revise as informações inseridas antes de confirmar a ação]","6. Reconhecimento em vez de memorização- Minimize a carga de memória dos usuários tornando elementos, ações e opções visíveis. Os usuários não devem ter que lembrar informações de uma parte da interface para outra. Informações necessárias devem ser visíveis ou facilmente recuperadas quando necessário.  [O sistema evita que os usuários tenham que lembrar informações de uma parte para outra]","6. Reconhecimento em vez de memorização- Minimize a carga de memória dos usuários tornando elementos, ações e opções visíveis. Os usuários não devem ter que lembrar informações de uma parte da interface para outra. Informações necessárias devem ser visíveis ou facilmente recuperadas quando necessário.  [O sistema oferece ajuda em contexto]","6. Reconhecimento em vez de memorização- Minimize a carga de memória dos usuários tornando elementos, ações e opções visíveis. Os usuários não devem ter que lembrar informações de uma parte da interface para outra. Informações necessárias devem ser visíveis ou facilmente recuperadas quando necessário.  [O texto utilizado em uma pesquisa é exibido com as respostas]","7. Flexibilidade e eficiência de uso- Atalhos , escondidos de usuários novatos, podem acelerar a interação para o usuário especialista, de modo que o design possa atender tanto usuários inexperientes quanto experientes. Permita que os usuários personalizem ações frequentes. [O sistema oferece formas de uso rápido para usuários experientes, como atalhos ou automações]","7. Flexibilidade e eficiência de uso- Atalhos , escondidos de usuários novatos, podem acelerar a interação para o usuário especialista, de modo que o design possa atender tanto usuários inexperientes quanto experientes. Permita que os usuários personalizem ações frequentes. [O sistema permite a utilização de atalhos de teclado]",8. Design estético e minimalista- Interfaces não devem conter informações irrelevantes ou raramente necessárias. Cada informação extra numa interface compete com informações relevantes e diminui sua visibilidade. [O sistema evita informações desnecessárias ou irrelevantes que sobrecarregam o usuário],8. Design estético e minimalista- Interfaces não devem conter informações irrelevantes ou raramente necessárias. Cada informação extra numa interface compete com informações relevantes e diminui sua visibilidade. [A interface do sistema parece organizado (não bagunçado) ],8. Design estético e minimalista- Interfaces não devem conter informações irrelevantes ou raramente necessárias. Cada informação extra numa interface compete com informações relevantes e diminui sua visibilidade. [O sistema usa decoração na medida certa],"9. Ajude os usuários a reconhecer, diagnosticar e corrigir erros- Mensagens de erro devem ser expressas em linguagem simples (sem códigos de erro), indicar o problema claramente, e construtivamente sugerir uma solução. [As mensagens de erro são claras e ajudam o usuário a entender e corrigir o problema]","9. Ajude os usuários a reconhecer, diagnosticar e corrigir erros- Mensagens de erro devem ser expressas em linguagem simples (sem códigos de erro), indicar o problema claramente, e construtivamente sugerir uma solução. [As mensagens de erro são claramente identificáveis  como mensagens de erro visualmente]","9. Ajude os usuários a reconhecer, diagnosticar e corrigir erros- Mensagens de erro devem ser expressas em linguagem simples (sem códigos de erro), indicar o problema claramente, e construtivamente sugerir uma solução. [O sistema não utiliza código de erro nas mensagens de erro]","10. Ajuda e documentação- O melhor seria que o design não precise de uma explicação adicional. no entanto, pode ser necessário oferecer documentação para ajudar os usuários a entender a completar suas tarefas. [O sistema oferece ajuda ou documentação acessível e útil quando necessário]","10. Ajuda e documentação- O melhor seria que o design não precise de uma explicação adicional. no entanto, pode ser necessário oferecer documentação para ajudar os usuários a entender a completar suas tarefas. [A ajuda/documentação apresenta os passos que o usuário deve seguir]","10. Ajuda e documentação- O melhor seria que o design não precise de uma explicação adicional. no entanto, pode ser necessário oferecer documentação para ajudar os usuários a entender a completar suas tarefas. [O sistema possui uma sessão de perguntas frequentes]",Problemas identificados,Sugestões de Melhorias,,
23/10/2024 16:52:28,Sim,Masculino,20,Ciência da Computação,3,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo,Discordo,Concordo,Concordo,Discordo,Discordo,Concordo,Concordo,Indiferente,Discordo,Indiferente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Indiferente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,"No cadastro do bloqueio, o botão de cancelar não funciona para cancelar o que está sendo marcado, e o de confirmar também não funciona, apenas é possível sair da tela e o número de bloqueio será efetivado.
Em alguns momentos onde eu estava cadastrando o tipo de ficha, o toggle para abrir os tipos sumia, e eu tive que sair da tela e voltar para que o toggle voltasse.
O campo de descrição do cadastro de rota não mostra como obrigatório ( com a marcação do ""*""), porém ao chegar ao final do cadastro ele mostrará que é obrigatório se n colocar.","Acredito que o botão de lupa na localização não é tão nítido que precisa ser clicado para levar até aquela localização, não fica nítido que aquilo é um botão a ser apertado. Não sei exatamente como isso poderia ser melhorado, colocando a lupa com um quadrado em volta ou retirando ela da barra de escrita e destacando-a com um texto, tipo ""Procurar"", algo assim. 
Poderia haver um destaque maior ao finalizar uma ação de cadastro/edição, geralmente ele só realiza a ação e não há um feedback visual grande que me force a visualizar que a ação foi concluída.",,
23/10/2024 16:56:20,Sim,Masculino,21,Ciência da Computação,3,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Discordo,Discordo,Concordo,Concordo,Indiferente,Discordo Totalmente,Concordo,Indiferente,Indiferente,Discordo,Concordo,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,"- No cadastro de rota, o campo de descrição consta como campo facultativo e ao final sinaliza ele como obrigatório.

-Me ocorreu um bug em um dos tipos de ficha na parte de cadastro de rotas 

- Ao realizar a ação de confirmar bloqueio, não há um feedback em mensagem para mostrar que houve a confirmação de bloqueio e o pop up de confirmação de bloqueio com os valores continua.   ","Senti falta de um botão de home no canto superior esquerdo. Talvez seja interessante fazer uma tela dedicada para a home do site também.

Talvez seja interessante dar uma olhada na ordem dos botões no header. o botão de ajuda poderia ficar mais pra direita. Além disso, acho q é valido um botão de confirmação antes de fazer o download do documento de ajuda no pc do usuário. Baixei umas 3x o mesmo arquivo, por exemplo. Acredito que as ações mais importantes do site devem ser ressaltadas no cabeçalho, está meio difícil de clicar no cadastro.

",,
24/10/2024 10:14:50,Sim,Masculino,23,Ciência da Computação,4,Concordo Totalmente,Concordo,Indiferente,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Discordo,Concordo Totalmente,Concordo Totalmente,Discordo,Discordo,Discordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,,,,
24/10/2024 10:20:07,Sim,Masculino,21,Ciência da Computação,4,Concordo,Concordo,Concordo Totalmente,Indiferente,Concordo,Concordo Totalmente,Indiferente,Concordo Totalmente,Discordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo,Concordo,Concordo,Indiferente,Indiferente,Indiferente,Concordo,Concordo Totalmente,Concordo Totalmente,Indiferente,Concordo Totalmente,Discordo Totalmente,Concordo Totalmente,Concordo Totalmente,Indiferente,"1 - Quando fui cadastrar um novo usuário, quando confirmei ele não me retornou uma mensagem de sucesso se o usuário foi cadastrado ou não, eu tive que entrar na listagem para verificar se meu usuário foi cadastrado.

2 - Quando fui vincular uma localidade ao usuário, ele também não me retornou uma mensagem de sucesso como 'Vinculação feita com sucesso"", então tive que confirmar novamente na listagem para verificar se a localidade estava vinculada ao usuário.

3 - Quando vou cadastrar o quarteirão, ele não me da a opção para colocar a quantidade de habitantes, então sempre o quarteirão vai ficar da seguinte forma (quarteirão numero 43 fica, 43/0) porque não existe.","O aplicativo está excelente, o único problema foi esses pontos que citem, eu acredito que todos os pontos estão de acordo, como navbars, os cadastros funcionam de uma forma correta, eu não me perco dentro do aplicativo, está tudo sinalizado e etc. A única coisa que eu melhoraria, é o quesito de me retornar sucesso se eu cadastrei, mas de resto o aplicativo está impecável, parabéns!!",,
24/10/2024 10:31:39,Sim,Feminino,28,Ciência da Computação,4,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,Discordo,Concordo,Discordo Totalmente,Concordo,Discordo Totalmente,Discordo,Indiferente,Discordo,Concordo,Discordo,Concordo,Discordo,Concordo,Indiferente,Discordo,Discordo Totalmente,Discordo Totalmente,Discordo Totalmente,Discordo,Discordo,Concordo,Concordo,Concordo,Discordo,"o jeito otimizado para cadastro, muita informação, botão não parece botão.",melhorar botão e layout que são de noticias. muitas informações confundi usuário diminuir um pouco.  ,,
24/10/2024 10:33:56,Sim,Masculino,21,Ciência da Computação,4,Concordo Totalmente,Indiferente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Indiferente,Concordo Totalmente,Concordo,Discordo,Indiferente,Indiferente,Indiferente,Concordo,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,Concordo Totalmente,Indiferente,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,Achei as tarefas simples. No cadastro de localidade estava pedindo um nome e a instrução era de código. Fiquei um pouco confuso se estavam falando do mesmo campo (assumi que sim). ,"Tive um pouco de dificuldade ao inserir agente, não tinha certeza se era um usuário ou outra coisa. Talvez se o nome fosse diferente, tipo profissional não sei.",,
24/10/2024 10:34:37,Sim,Masculino,21,Ciência da Computação,4,Concordo Totalmente,Concordo,Concordo,Indiferente,Concordo Totalmente,Concordo Totalmente,Indiferente,Indiferente,Concordo,Concordo Totalmente,Concordo Totalmente,Indiferente,Concordo Totalmente,Concordo Totalmente,Indiferente,Indiferente,Indiferente,Discordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Indiferente,Concordo Totalmente,Indiferente,,,,
24/10/2024 10:34:49,Sim,Masculino,21,Ciência da Computação,4,Concordo,Indiferente,Discordo,Concordo,Discordo,Discordo,Concordo,Indiferente,Indiferente,Concordo,Concordo,Discordo,Discordo,Discordo,Indiferente,Concordo,Discordo,Indiferente,Concordo,Discordo,Concordo,Concordo,Concordo,Indiferente,Concordo,Concordo,Discordo,"No cadastro de rotas:
- O sistema não alega que a descrição é obrigatória, mas ela é e tive problemas com isso

Na vinculação de localidade com usuário:
- Quando cadastro uma localidade a um usuário, ao verificar posteriormente para ver se já está salvo, não há nenhum indicativo da quais rotas estão cadastradas a esse usuário, o que me gerou também um erro de SQL na tela 

No cadastro de quarteirão:
- Tive alguns problemas ao buscar a rua a qual eu estava buscando

Na tela em geral de cadastros:
- Tende a ser muito confuso para novos usuários, não é muito autoexplicativo o sistema","- Uma revisão de telas quanto a obrigatoriedade/não-obrigatoriedade de preenchimento de campos
- Identificação de vínculos entre usuários e localidades/rotas
- O cadastro de localidade ser mais claro quanto ao extrato ",,
24/10/2024 10:35:22,Sim,Masculino,21,Ciência da Computação,4,Concordo,Discordo,Discordo Totalmente,Indiferente,Discordo Totalmente,Discordo,Indiferente,Discordo,Discordo,Concordo,Concordo,Concordo,Concordo,Discordo,Concordo,Concordo,Discordo Totalmente,Discordo Totalmente,Concordo Totalmente,Concordo,Concordo,Discordo,Concordo,Discordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,"- Demorei para encontrar onde fazia cadastro a partir da tela inicial
- Não sei qual é o estrato do bairro
- Quando eu vou em listar algum cadastro apaga todos os dados do formulário
- Eu me confundo sempre quando não encontro a lista de cadastros ou quando não encontro o formulário, tenho que lembrar de ficar trocando
- Achei onde vincula o coordenador à localidade mas não tem ABSOLUTAMENTE NENHUMA INDICAÇÃO que era pra ir lá e clicar no mais (??)
- O mapa não aparecer na primeira vez que abre parece que tá quebrado, parece que o mapa é a primeira coisa que tem que interagir (mas não é)
- O que é número de quarteirão?
- Botei o número errado de quarteirão e o botão desfazer não desfez o cadastro de formulário (não deveria aparecer esse desfazer se não tem o que desfazer)
- Difícil achar minha localidade na lista imensa de localidades, deveria dar pra digitar pra encontrar
- Tem que ficar colocando o logradouro toda vez que eu faço cadastro, que paia
- Nossa eu odeio drop downs com 10102390 itens, sinceramente! que insuportável!
- Tem que preencher tudo de novo quando eu vou cadastrar um imóvel perto do outro, pq apaga tudo, mas quase tudo é igual!!
- O que é número de lado de quarteirão? e número de sequência?
- É difícil ver as localidades associadas a cada agente, não tem um caminho claro pra chegar nesse cadastro
- O que é esse pin vermelho na rota de bloqueio? Por que tem limite de quarteirões nessa rota? O que é bloquear?

Eu levei praticamente 45 minutos pra fazer o roteiro","O sistema deveria ajudar mesmo quem não sabe a terminologia/jargão utilizada pela organização. Um novo contratado senão teria que ser treinado manualmente em todos esses termos, com uma pessoa ao lado dele! Os sistemas deveriam permitir e encorajar o aprendizado auto-didata! Os sistemas devem melhorar os processos de uma organização, não apenas softwareficá-los.

Demais melhorias são correções aos problemas identificados. Não sugiro outras melhorias pois não tenho conhecimento do contexto necessário para corrigi-los; isso quem deve determinar é o projetista de UX. ",,
24/10/2024 10:35:36,Sim,Masculino,21,Ciência da Computação,4,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Indiferente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Indiferente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Indiferente,Discordo,Discordo,Concordo,Discordo,Concordo Totalmente,Discordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,"Ao tentar vincular a mesma localidade duas vezes ao mesmo agente, o erro impresso na tela não deixa claro o problema:

Erro ao salvar a vinculação: could not execute statement; SQL [n/a]; constraint [uk_l1o5tyhk5o1ju8en8qq68gv09]; nested exception is org.hibernate.exception.ConstraintViolationException: could not execute statement ",,,
24/10/2024 10:37:55,Sim,Masculino,21,Ciência da Computação,4,Discordo,Concordo,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo,Concordo,Discordo Totalmente,Discordo Totalmente,Concordo,Concordo,Discordo Totalmente,Indiferente,Discordo,Indiferente,Indiferente,Indiferente,Indiferente,Concordo,Concordo,Concordo Totalmente,Discordo Totalmente,Discordo Totalmente,Discordo Totalmente,Discordo Totalmente,Indiferente,Discordo Totalmente,"Foi encontrado mensagem de erro sendo mostrada ao usuário (meu usuário já tinha localidade vinculada, e quando tentei alterar ela ao repetir o processo de vinculação, recebi a mensagem de erro)

Não é claro como cadastrar bairros. Nas primeiras tentativas, o mapa não carregou nada. Ainda não sei como consegui cadastrar bairro, o mapa em algum momento carregou em Maringá, mas não sei o real motivo de ter dado certo.","O maior problema é o cadastro de bairro, o resto parece estar bem ok, o cadastro é o esperado. 

Entrar na tela de listagem de agentes e quais localidades eles estão vinculados não é intuitivo.",,
24/10/2024 10:38:43,Sim,Feminino,21,Ciência da Computação,4,Concordo,Concordo,Concordo,Concordo,Concordo,Indiferente,Discordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo,Concordo,Indiferente,Concordo,Concordo Totalmente,Indiferente,Indiferente,Concordo,Discordo,Indiferente,Discordo,Concordo Totalmente,Indiferente,Concordo Totalmente,Concordo Totalmente,Indiferente,"Não sei se é um problema, mas me gerou estranhamento. Quando um imóvel comercial vai ser cadastrado, tem um campo para colocar quantas pessoas residem nele.",,,
24/10/2024 10:39:56,Sim,Masculino,22,Ciência da Computação,4,Concordo,Concordo,Concordo,Discordo,Concordo,Indiferente,Indiferente,Concordo,Discordo,Concordo,Concordo,Discordo,Discordo,Discordo,Concordo,Concordo,Concordo,Indiferente,Concordo,Discordo,Concordo,Discordo,Discordo,Discordo,Concordo,Concordo,Concordo,,,,
24/10/2024 10:40:20,Sim,Masculino,24,Engenharia de Produção,5,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo,Discordo,Concordo,Concordo,Indiferente,Concordo,Discordo,Discordo,Indiferente,Concordo,Indiferente,Indiferente,Concordo,Indiferente,Concordo,Concordo,Indiferente,Discordo,Indiferente,Concordo,"Eu não consegui entender o objetivo e o passo a passo do que era para fazer, tive muita dificuldade, eu entendi apenas o contexto, mas não o contexto que está na folha, apenas o contexto de para o que o sistema serve, mas o que de fato eu deveria fazer e o como fazer, eu não entendi.","Sei que é só um protótipo, mas a parte visual precisa melhorar para a versão final dele, explicar o que é, pode ser por meio de um o fluxo na tela inicial do sistema, o qual vai ajudar a entender o que o sistema faz e o passo a passo que deve ser seguido em cada etapa do fluxo.",,
24/10/2024 10:40:37,Sim,Masculino,23,Informática,5,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo Totalmente,Concordo,Concordo,Concordo,Indiferente,Discordo,Concordo,Concordo,Concordo,Indiferente,Concordo,Indiferente,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo,"- É contra intuitivo vincular coordenador a uma localidade, depois de vincular o sistema vai para uma tela de listagem diferente da inicial, o que pode confundir (visualizar-listas/localidades-vinculadas/lista)
- Descrição de rota é obrigatório mas não está marcada como obrigatória
 - As ações de voltar não preservam a página/pesquisa original do usuário
- Ao cadastrar rota
- Não ficou claro o significado de número do quarteirão 
- Não existe diferença visual entre formulário de cadastro e edição
- Mensagem de erro some depois de um tempo (cadastro de bairro com nome inválido por ex)","- Pesquisa na seleção de localidade na hora de fazer o vínculo com usuário
- Pesquisa na seleção de agente para rota
",,
24/10/2024 10:40:39,Sim,Masculino,24,Ciência da Computação,4,Discordo,Discordo,Indiferente,Discordo,Discordo,Discordo Totalmente,Indiferente,Discordo Totalmente,Discordo,Indiferente,Concordo,Discordo Totalmente,Indiferente,Discordo,Discordo Totalmente,Indiferente,Discordo Totalmente,Discordo Totalmente,Discordo Totalmente,Discordo,Discordo Totalmente,Indiferente,Indiferente,Concordo Totalmente,Discordo,Discordo Totalmente,Discordo,"O mapa de seleção de quarteirão, permite com que os usuários selecionem qualquer parte do mundo. ",,,
24/10/2024 10:41:39,Sim,Masculino,20,Ciência da Computação,4,Concordo Totalmente,Concordo,Concordo Totalmente,Discordo,Concordo Totalmente,Discordo,Discordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Concordo,Discordo,Discordo,Discordo,Concordo,Concordo,Indiferente,Concordo,Discordo,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Indiferente,Concordo Totalmente,Indiferente,"A sessão de cadastrar imóveis me pareceu confusa, em relação ao lado do quarteirão",Cadastro de imóveis mais intuitivo,,
24/10/2024 10:41:58,Sim,Masculino,21,Ciência da Computação,4,Concordo,Indiferente,Concordo Totalmente,Indiferente,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Indiferente,Discordo,Discordo,Indiferente,Indiferente,Concordo,Concordo,Concordo,Discordo Totalmente,Concordo,Discordo Totalmente,Indiferente,Indiferente,Indiferente,O mapa pra registro de quarteirão não funcionou. Tive que fazer uma gambiarra para funcionar,"Vincular usuário ao Registro da Localidade, e não ter que ir em outro canto só pra fazer isso",,
24/10/2024 10:43:29,Sim,Feminino,22,Ciência da Computação,5,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Discordo,Concordo Totalmente,Concordo Totalmente,Discordo,Discordo,Concordo,Concordo,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo,Concordo,Discordo,Concordo,Discordo,Discordo,"Na sessao de ""quarterões"" estava difĩcil de encontrar a localidade que digitei no ""lougradouro"", ia pra uma rua aleatória de outra cidade. Além disso, na parte ""número"" não fica explícito se é o número da residencia, pois está escrito ""número do quarterão"". 
Na sessao de vincular localidade à agentes, não fica explícito a lista que já foi vinculada. Então pode ser que eu vincule a mesma localidade e ele vai me retornar um erro não esperado.
Em alguns momentos as listas não estavam atualizando automaticamente, aí não conseguia visualizar se meus dados foram realmente salvos
Outro ponto também é que não consegui acessar a página digitando na barra de pesquisa. Ex: bairro/lista ele ficava tela em branco. Mas se eu acesso por dentro do sistema, nos botões mesmo dá certo.","Revisar os erros de retorno ao usuário
Revisar botões de voltar, pois as vezes não volta pra tela anterior. Ex: lista > cadastro. Se clico em voltar, não retorna pra lista e continua no cadastro
Mas no geral gostei bastante, parabéns :)",,
24/10/2024 10:45:53,Sim,Masculino,21,Ciência da Computação,4,Concordo,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Indiferente,Indiferente,Concordo,Indiferente,Concordo,Concordo,Indiferente,Concordo,Indiferente,Indiferente,,,,
24/10/2024 10:49:38,Sim,Masculino,20,Ciência da Computação,4,Concordo,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Concordo,Concordo,Indiferente,Indiferente,Concordo Totalmente,Concordo,Discordo,Indiferente,Discordo,Indiferente,Indiferente,Concordo,Indiferente,Concordo Totalmente,Concordo Totalmente,Concordo,Discordo,Indiferente,Concordo,Concordo,Concordo,Discordo Totalmente,"- Dificuldade em encontrar a funcionalidade de vincular agentes a localidades

- Após a vinculação de um agente a uma localidade, entra em um ""modo"" de vincular localidade e usuário, um pouco confuso

- Após cadastrar uma rota o sistema retornou para a tela de cadastro de rota mas, houve algum bug e não conseguia mais escolher o tipo de ficha da rota, apenas desapareceu as opções que foram restauradas atualizando a página.

- Falta de ordenação alfabética em vários lugares onde era necessário procurar manualmente

- A logo com a escrita ""PAINEL DE DENGUE - PARANÁ"" ocupa o lugar usualmente utilizado para redirecionar o usuário para uma tela inicial padrão (home), mas a mesma não possui funcionalidade alguma atualmente ocasionando em alguns cliques desnecessários.

- Quando uma seção entra no modo de cadastro, todas as outras ""seções"" também entram em modo de cadastro e as únicas formas de retornar ao modo de visualização é saindo da parte de cadastros e retornando, ou clicando no botão de listar que muda de acordo com cada seção. Não há um botão de retorno padrão em todas as seções.","- Adicionar uma seção ou deixar mais fácil o acesso a seção de vincular usuário e localidade

- Após uma vinculação manter o usuário e não a localidade (depende da realidade do sistema a qual desconheço)

- Aplicar a ordenação alfabética principalmente onde não há ferramenta de pesquisa

- Adicionar um redirecionamento padrão para logo

- Adicionar um botão de retorno para o modo de visualização além/ao invés do botão de listar",,
24/10/2024 10:51:01,Sim,Masculino,21,Ciência da Computação,4,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Indiferente,Concordo Totalmente,Discordo,Concordo,Concordo Totalmente,Indiferente,Indiferente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Indiferente,Discordo,"Fiquei confuso na hora de alternar entre os modos de listagem e adição de um cadastro, provavelmente porque os botões ficam em lugares diferentes.","Uma fonte ligeiramente maior talvez ajudaria a visibilidade. Seria mais intuitivo se os botões ""Listar"" e ""Novo"", usados para alterar o modo de uso deveriam, ficassem no mesmo lugar.",,
24/10/2024 10:53:02,Sim,Feminino,31,Engenharia de Produção,5,Indiferente,Indiferente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo,Concordo,Concordo,Concordo Totalmente,Discordo,Indiferente,Discordo,Concordo Totalmente,Indiferente,Concordo,Indiferente,Discordo Totalmente,Concordo,Concordo Totalmente,Concordo,Indiferente,Discordo Totalmente,Concordo,Concordo,Concordo,Discordo Totalmente,"Ao escrever o nome do logradouro com a localidade que cadastrei, apareceu uma rua que não estava na minha localidade, era de outra cidade em SP.","Acho que em Usuário seria melhor colocar agente, para ficar mais claro. ",,
24/10/2024 10:56:13,Sim,Masculino,21,Ciência da Computação,4,Concordo,Discordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Indiferente,Discordo,Indiferente,Concordo,Concordo,Indiferente,Discordo,Concordo,Concordo,Discordo,Concordo Totalmente,Indiferente,Concordo,Concordo,Indiferente,,,,
24/10/2024 10:56:35,Sim,Feminino,21,Ciência da Computação,4,Indiferente,Discordo,Concordo,Concordo,Concordo,Indiferente,Indiferente,Concordo,Discordo,Concordo,Concordo,Discordo Totalmente,Concordo,Discordo,Discordo,Indiferente,Concordo,Discordo,Concordo,Concordo,Concordo,Discordo Totalmente,Concordo,Discordo Totalmente,Indiferente,Discordo,Indiferente,"Em algumas telas não exibe mensagem de sucesso ao salvar, aparece mensagem de exception/erro não tratado, mensagens de erro que deveriam aparecer não aparecem, diz que formato de nome do bairro tá errado como ""ZONA 07"" ,  não informa o usuário o pq não funcionou a solicitação. A busca dos endereços é confusa, no quarteirão a busca de logradouro não serviu de nada, inclusive só apareceu outros países.","Tratar corretamente a entrada dos formulários e as mensagens de sucesso/erro, um exemplo é normalizar a entrada do texto pra quando inserir ""vila esperança"" e ""vila esperanca"" referenciar o mesmo registro no banco. Melhorar a busca dos endereços. ",,
